"energy","loudness","acousticness","instrumentalness","tempo","duration_ms","track_age","track_popularity"
0.806,-4.818,0.00132,0,110.016,174880,5,70
0.637,-4.994,0.0334,0,103.036,188893,5,40
0.921,-2.699,0.0733,0,119.971,212363,5,55
0.926,-2.129,0.0796,9.14e-06,110.05,191994,6,54
0.674,-4.025,0.168,0,132.985,192613,5,63
0.82,-3.404,0.0125,0,120.012,186799,6,56
0.722,-5.051,0.356,0,128.01,176906,6,60
0.935,-2.335,0.0019,1.31e-06,126.083,194904,6,56
0.793,-3.116,0.385,2.05e-05,120.037,210018,5,42
0.752,-4.049,0.0281,0,130.02,210827,5,45
0.923,-3.684,0.102,0,116.028,186918,5,54
0.697,-6.766,0.0533,0.000159,127.992,230039,6,30
0.653,-4.573,0.0152,0,117.129,193856,6,64
0.866,-5.117,0.018,0,114.862,186187,7,52
0.88,-4.917,0.0634,0.0159,126.06,193297,6,16
0.616,-7.074,0.186,0,101.883,223147,7,13
0.588,-7.141,0.142,3.42e-05,117.911,190174,6,58
0.787,-6.166,0.0419,0,124.004,196640,6,61
0.863,-5.754,0.00168,0.00406,106.997,206750,8,24
0.73,-5.99,0.24,0.000417,120.008,252933,8,56
0.865,-4.67,0.0262,0.00237,124.977,194967,6,2
0.84,-3.386,0.0164,0.00622,123.035,179512,7,70
0.713,-7.151,0.0031,0.351,128.018,174015,8,9
0.811,-4.53,0.0012,0.00761,128.004,216967,10,65
0.898,-3.604,0.0277,0.0616,127.983,218437,7,62
0.884,-4.104,0.014,3.7e-05,128.029,191250,7,64
0.636,-7.125,0.00713,0.00203,124.996,268467,11,78
0.656,-3.712,0.0751,0.181,79.648,218933,9,64
0.789,-4.229,0.17,0,92.933,167857,6,69
0.724,-3.278,0.04,4.07e-05,127.059,278480,11,67
0.913,-3.059,0.0935,3.72e-05,119.989,219160,8,77
0.859,-4.321,0.336,0,114.87,191000,8,7
0.741,-5.128,0.579,1.49e-06,88.335,207030,6,80
0.688,-5.84,0.3,0,114.011,193321,7,75
0.705,-4.972,0.0654,0,122.016,257267,12,80
0.741,-6.645,0.155,0,105.997,186062,6,36
0.702,-5.78,0.0467,0,117.957,185212,6,49
0.903,-4.54,0.0325,0.753,126.047,150160,11,7
0.831,-5.217,0.0391,2.93e-06,129.889,204360,12,65
0.783,-4.88,0.215,9.53e-06,125.985,214067,12,44
0.847,-6.81,0.00434,0,127.854,211890,9,2
0.856,-4.078,0.0289,0.00571,128.017,212960,10,75
0.891,-2.505,0.0932,3.88e-06,124.915,203520,10,47
0.674,-7.145,0.0487,0.00116,115.995,232760,9,10
0.83,-4.801,0.000629,1.13e-06,124.989,262200,11,69
0.831,-5.812,0.021,4.79e-05,128.064,192632,9,57
0.79,-3.782,0.332,6.67e-05,127.946,208316,13,66
0.86,-3.846,0.0189,0.000484,129.924,247160,10,4
0.668,-4.306,0.536,0,88.033,179053,5,85
0.607,-6.605,0.426,0,117.817,194827,5,85
0.652,-4.341,0.42,0.000477,201.948,139405,5,50
0.643,-6.415,0.288,0,90.036,181844,5,66
0.7,-5.591,0.406,0,120.03,186878,5,63
0.633,-7.063,0.295,0,120.92,149795,5,43
0.76,-7.326,0.197,9.39e-05,125.055,175200,5,56
0.828,-4.443,0.0271,0.0291,109.011,177781,5,63
0.859,-4.708,0.108,0.291,119.991,194481,6,61
0.812,-3.352,0.0205,2.51e-05,124.909,213041,5,76
0.847,-4.759,0.0181,0.738,120.004,167306,5,50
0.799,-4.399,0.106,0,105.948,210827,5,66
0.657,-5.176,0.00378,0.0179,179.913,204711,5,64
0.693,-5.287,0.0865,0,114.051,174051,5,59
0.719,-4.05,0.42,0,103.018,171344,5,64
0.921,-4.142,0.00566,0.00696,103.005,190093,5,56
0.668,-5.964,0.0373,0.000272,108,192387,6,77
0.666,-9.827,0.102,0,99.989,193176,6,17
0.772,-5.245,0.0469,7.56e-05,124.039,191283,5,38
0.788,-8.393,0.123,0.367,121.99,204568,6,66
0.899,-6.07,0.000147,0.0987,130.997,262507,5,30
0.503,-8.217,0.552,0,144.015,177630,5,72
0.78,-4.738,0.0616,0,116.025,189274,6,58
0.509,-4.17,0.146,2.53e-05,99.988,183930,5,65
0.429,-8.736,0.0518,0,149.967,213333,6,12
0.727,-7.117,0.0447,5.29e-06,124.938,171914,6,48
0.454,-9.122,0.589,0,98.06,191200,5,41
0.825,-4.458,0.055,0.00661,109.993,157867,6,59
0.93,-1.915,0.271,0.000239,125.948,189875,5,38
0.694,-4.912,0.0573,0.000937,128.034,282481,6,68
0.925,-5.383,0.00155,0.00101,123.986,144762,5,41
0.95,-3.026,0.119,0.00355,124.002,176129,6,5
0.806,-3.447,0.197,0,115.172,224360,6,75
0.689,-4.929,0.0209,0,170.087,193798,6,83
0.771,-5.406,0.0161,0,122.023,145574,6,61
0.928,-4.052,0.0158,0.00723,124.023,228387,6,58
0.565,-6.029,0.798,0,96.181,186953,6,48
0.729,-6.56,0.437,0.00369,110.055,251029,6,69
0.833,-4.535,0.0264,0.812,125.009,246720,6,55
0.468,-4.039,0.404,3.65e-06,95.266,158027,6,79
0.525,-5.915,0.034,2.6e-05,167.811,195747,6,62
0.521,-5.845,0.119,8.41e-05,95.055,229747,9,74
0.52,-7.513,0.45,1.97e-06,102.998,171030,6,87
0.798,-5.498,0.101,0,101.944,167977,5,78
0.598,-7.835,0.21,0.000147,109.999,169500,6,40
0.633,-6.19,0.123,0,89.909,240333,6,69
0.644,-6.763,0.0243,0,99.999,221520,8,75
0.635,-7.565,0.271,0,100.034,223187,9,75
0.66,-5.119,0.137,0,95.031,198947,6,78
0.667,-5.63,0.327,1.27e-05,123.955,185345,6,54
0.672,-6.109,0.014,8.44e-05,104.988,235827,9,71
0.693,-4.337,0.0855,7.16e-05,124.049,205986,6,55
0.685,-6.237,0.166,1.18e-05,118.016,180566,9,76
0.714,-4.714,0.183,0.0287,104.912,188849,8,55
0.732,-5.728,0.00312,9.86e-06,145.992,213428,8,76
0.752,-6.933,0.251,0.000468,123.97,281267,6,66
0.745,-3.105,0.0642,0,101.018,223413,7,76
0.781,-5.764,0.048,0.284,120.99,230163,6,62
0.816,-5.211,0.0181,0,121.993,196215,6,72
0.795,-3.299,0.498,1.21e-06,104.066,230813,8,74
0.811,-8.966,0.0426,1.07e-06,116.047,248413,12,76
0.806,-6.095,0.0447,4.48e-05,145.127,249987,6,38
0.832,-7.202,0.00149,0.127,122.029,196489,7,69
0.834,-3.913,0.0784,1.27e-05,120.026,204022,7,66
0.835,-4.673,0.00791,0,140.024,226747,6,23
0.977,-3.389,0.206,0.000103,126.178,175254,6,70
0.625,-6.817,0.0327,1.93e-05,104.011,178768,5,42
0.786,-7.494,0.0931,0.0013,102.999,170893,5,67
0.565,-8.06,0.586,0,86.008,172500,5,46
0.831,-5.199,0.15,8.67e-05,119.958,162000,5,51
0.739,-4.266,0.146,3.22e-05,128.028,165938,5,41
0.565,-6.621,0.497,0,105.116,233143,5,47
0.567,-8.211,0.285,6.31e-05,107.983,212440,5,45
0.859,-7.556,0.0145,0.000933,150.03,158453,5,54
0.732,-4.354,0.193,0,114.901,182609,5,54
0.872,-4.218,0.036,0.0024,105.054,195429,5,47
0.667,-6.243,0.0715,0,96.028,147741,5,66
0.477,-8.318,0.0383,7.15e-05,123.015,170000,5,61
0.661,-6.677,0.0777,3.38e-05,122.978,179756,5,53
0.855,-4.853,0.327,0.000248,118.112,192203,5,63
0.784,-5.796,0.0255,0,103.017,164613,5,44
0.724,-5.353,0.0878,0,101.994,161178,5,62
0.669,-4.724,0.151,0,175.788,208013,5,70
0.819,-5.451,0.0671,0,105.046,159693,5,49
0.848,-4.296,0.0374,1.48e-06,104.919,172933,5,44
0.753,-5.688,0.0646,0,128.074,168751,5,50
0.564,-10.319,0.486,3.85e-05,96.008,195000,5,44
0.709,-6.51,0.0314,9.43e-05,119.969,203000,5,34
0.825,-4.891,0.0779,0,110.065,176864,5,57
0.779,-3.904,0.00236,0.0295,96.009,195107,5,60
0.755,-6.948,7e-04,0.585,121.869,182187,5,76
0.712,-6.645,0.163,0,116.019,186336,5,49
0.666,-4.852,0.0473,5.84e-06,76.536,175628,5,55
0.78,-5.196,0.0314,0,122.038,189836,5,49
0.664,-6.629,0.0163,0.000795,101.997,218978,5,54
0.814,-4.548,0.00717,0,108.038,166013,5,45
0.71,-7.516,0.442,0.00025,119.951,206930,5,62
0.867,-6.054,0.122,1.3e-05,117.012,163077,5,50
0.773,-5.329,0.0134,6.99e-06,115.014,163842,5,37
0.673,-5.513,0.0792,1.47e-05,109.993,177761,5,44
0.792,-5.773,0.143,0,126.113,173810,5,53
0.652,-7.447,0.175,0.0151,125.994,176310,5,34
0.751,-4.258,0.177,6.43e-05,117.948,157606,5,94
0.866,-3.141,0.201,0,124.983,159423,5,48
0.782,-5.223,0.229,0,112.083,151627,5,51
0.85,-4.744,0.14,1.02e-05,121.981,143670,5,55
0.742,-5.73,0.0824,0,120.964,151126,5,58
0.883,-4.247,0.0667,8.49e-05,157.815,165685,5,60
0.653,-5.977,0.098,0,99.996,168019,5,45
0.861,-3.751,0.053,1.46e-05,114.043,209079,5,52
0.817,-4.344,0.263,0,100.02,184500,5,57
0.598,-7.955,0.592,0,114.932,148147,5,32
0.711,-4.388,0.00478,0.0849,97.963,148163,5,40
0.574,-6.838,0.102,0,89.968,208520,5,54
0.633,-6.231,0.285,0,98.091,153673,5,41
0.682,-6.763,0.0461,1.46e-05,111.967,199293,5,42
0.887,-3.967,0.0192,1.21e-06,170.918,193837,5,83
0.507,-9.003,0.139,0,111.984,165111,5,40
0.621,-6.435,0.148,0,109.995,191760,5,52
0.623,-2.253,0.0667,0,88.042,181824,5,85
0.635,-5.924,0.0534,0,119.948,192089,6,66
0.763,-6.48,0.247,0.000799,118.011,215593,5,58
0.866,-4.409,0.208,0.0627,122.999,143415,5,45
0.861,-4.864,0.38,2.07e-05,115.029,137348,5,41
0.802,-5.043,0.0725,0,200,185119,5,55
0.687,-6.084,0.319,0,124.921,199375,5,22
0.772,-5.998,0.0323,0.00133,124.058,188000,5,47
0.774,-6.42,0.131,0,99.996,162117,5,38
0.76,-3.812,0.251,1.67e-05,110.05,187636,5,51
0.571,-7.775,0.0548,0,188.02,191509,5,28
0.693,-7.865,0.182,0,149.187,201612,5,38
0.729,-6.027,0.00935,0.000106,121.975,217493,5,65
0.538,-6.572,0.5,0,93.972,181609,5,31
0.81,-6.354,0.077,0,125.005,154448,6,70
0.601,-6.846,0.0973,0,127.082,193973,5,63
0.785,-3.105,0.157,3.62e-06,102.044,157647,5,39
0.616,-7.756,0.417,0,103.018,212655,5,35
0.86,-5.694,0.0252,0,147.06,159039,5,44
0.416,-9.97,0.0413,0,101.962,214627,5,47
0.782,-5.859,0.127,0,102.023,155968,6,45
0.81,-3.452,0.0137,0,120.092,188200,5,48
0.715,-3.28,0.295,0.000134,101.085,200960,5,98
0.666,-4.243,0.106,0,160.019,219367,5,81
0.225,-14.454,0.902,0.657,120.006,245426,5,97
0.78,-3.768,0.284,0,92.014,172147,5,66
0.752,-4.705,0.214,1.53e-06,178.005,209320,5,82
0.608,-12.914,0.00677,0,149.029,203102,5,77
0.696,-3.838,0.137,4.13e-05,97.002,200667,5,82
0.519,-6.554,0.404,0,145.841,210427,5,95
0.901,-2.814,0.0478,0,93.979,210520,5,90
0.585,-6.35,0.143,0,110.94,205473,5,86
0.857,-3.137,0.086,0,169.999,187940,5,49
0.748,-4.902,0.182,0,94.949,217253,5,88
0.65,-6.646,0.682,2.2e-06,176.075,186120,5,77
0.708,-7.158,0.0101,1.95e-06,113.015,180645,5,73
0.808,-3.702,0.0846,0.000289,105.027,301714,5,93
0.755,-3.981,0.0951,0,172.16,219533,5,57
0.545,-6.713,0.208,8.01e-05,114.998,220590,5,73
0.752,-3.819,0.191,2.76e-06,94.066,220147,5,81
0.745,-5.26,0.145,0,165.995,210800,5,79
0.836,-4.803,0.017,1.64e-05,80.002,270741,5,90
0.706,-5.395,0.0253,0.0063,100.013,145800,5,88
0.54,-6.039,0.037,0,116.947,190960,5,93
0.885,-4.13,0.0375,0.00638,126.037,169998,5,84
0.32,-7.209,0.837,0,91.019,189486,5,98
0.889,-4.538,0.0759,0,150.031,242347,15,18
0.718,-7.177,0.6,0,93.94,270188,6,72
0.801,-2.907,0.0124,0.00142,130.009,186989,5,51
0.727,-3.15,0.168,0,180.039,174380,6,71
0.796,-4.075,0.00147,0.000209,171.017,201573,5,98
0.94,-2.068,0.169,0,93.994,181433,5,74
0.405,-5.679,0.751,0,109.891,182161,6,94
0.579,-6.149,0.0699,2.38e-06,103.973,179893,5,70
0.631,-5.884,0.0687,0,180.051,189323,5,92
0.729,-4.178,0.0623,0,80.51,152722,5,69
0.899,-1.843,0.193,0.00979,94.987,187263,5,69
0.758,-3.537,0.233,0.00144,120.003,214907,5,49
0.714,-2.788,0.432,0,97.035,174433,6,70
0.646,-5.795,0.152,1.85e-05,176.089,242573,5,91
0.792,-4.238,0.028,0,106.014,202824,6,77
0.842,-3.408,0.0523,0,97.938,200962,5,70
0.841,-4.351,0.0119,0,109.034,158805,5,87
0.74,-6.965,0.156,0,89.983,205369,5,75
0.75,-5.831,0.00632,7.6e-05,169.954,200080,5,93
0.568,-10.307,0.629,5.8e-05,179.821,164333,5,56
0.86,-2.652,0.11,1.94e-06,93.989,193227,6,87
0.881,-2.587,0.255,0,157.985,147493,5,78
0.744,-3.757,0.0203,2.08e-05,94.075,209362,5,62
0.603,-7.176,0.433,0,205.272,221307,5,85
0.603,-6.951,0.0538,0,142.465,154933,5,65
0.851,-3.33,0.0336,0,75.014,200693,5,80
0.209,-10.995,0.814,0,119.592,189758,5,50
0.34,-9.005,0.576,0,101.993,206459,5,93
0.857,-2.279,0.205,0,90.025,262000,5,78
0.757,-5.825,0.465,0,117.676,190467,5,57
0.575,-4.858,0.604,0,111.881,215107,5,90
0.517,-7.162,0.607,0,80.061,170738,5,59
0.783,-4.271,0.361,0,92.016,266087,6,85
0.308,-9.411,0.762,0,93.343,187016,6,59
0.523,-10.481,0.444,0,105.935,219667,6,79
0.799,-6.95,0.0971,0,174.114,219333,16,10
0.98,-8.18,0.169,0.982,136.087,225373,18,61
0.905,-7.929,0.00803,0.859,136.018,224227,NA,51
0.838,-5.414,0.0791,0,100.019,218733,NA,18
0.969,-11.471,0.259,0.000162,128.007,283748,NA,16
0.948,-4.355,0.00929,0.0773,129.967,195040,16,5
0.772,-7.907,0.0222,0.0149,123.871,270373,NA,70
0.82,-10.9,0.0655,0.00274,135.982,215973,30,10
0.955,-7.817,0.0941,0.00899,132.993,229627,NA,59
0.913,-7.108,0.000236,0,134.774,239747,16,13
0.868,-6.844,0.0242,0.00211,126.99,287307,11,48
0.699,-5.745,0.202,0.000131,92.96,211067,26,75
0.874,-7.303,0.117,0.0628,124.251,316133,NA,12
0.889,-7.769,0.11,0.00323,125.943,236871,25,2
0.944,-8.082,0.0906,0,207.687,234133,17,53
0.628,-9.684,0.00526,8.21e-05,187.548,211213,31,16
0.805,-11.522,0.000232,0.739,127.808,264280,16,56
0.909,-6.032,0.206,2.23e-06,103.189,222027,16,38
0.917,-6.72,0.0082,0,132.975,239027,NA,76
0.944,-3.936,0.0599,0,104.006,198093,26,2
0.828,-6.366,0.0127,0.0683,97.01,189787,16,55
0.836,-7.825,0.000489,0.794,137.048,210147,NA,49
0.588,-8.346,0.28,0,130.039,238200,31,50
0.745,-7.611,0.147,0,99.989,237293,16,3
0.21,-8.994,0.825,0,194.352,183667,5,55
0.981,-3.612,0.0317,0.0074,139.047,215053,16,0
0.931,-7.186,0.00551,0.0301,130.028,250933,31,44
0.908,-3.262,0.0714,0.000104,127.99,238160,28,52
0.621,-4.946,0.689,0.00117,128.077,183750,5,35
0.789,-9.134,0.00217,0.446,112.815,243800,15,2
0.864,-6.567,0.0179,1.62e-05,108.828,194560,30,41
0.755,-10.761,0.000295,0.812,137.064,243267,28,67
0.869,-8.479,0.00336,0.002,133.033,228013,NA,55
0.875,-8.866,0.0164,1.69e-06,124.821,214576,14,38
0.941,-6.108,0.00224,0.0826,125.014,246507,12,55
0.979,-4.861,0.00328,0.308,134.013,263163,NA,61
0.711,-5.846,0.192,5.74e-06,104.814,189987,14,27
0.864,-6.145,0.101,0,110.008,173027,29,79
0.682,-6.446,0.0627,2.54e-06,101.865,290373,NA,2
0.671,-9.969,0.0233,0.0108,103.993,216360,NA,60
0.956,-5.647,0.0784,0.0247,133.713,204587,NA,62
0.828,-8.883,0.000223,0.822,137.968,212493,NA,45
0.894,-7.346,0.0108,0.437,138.48,201840,NA,62
0.847,-11.855,0.225,0.835,125.862,253573,32,60
0.884,-6.515,0.0102,0,140.008,219240,30,1
0.924,-8.282,0.000683,0.00382,130.947,244133,30,49
0.827,-10.869,0.0286,0.0135,127.993,230600,NA,33
0.951,-4.004,0.211,0.000701,101.078,197653,10,40
0.953,-6.969,0.202,0.00684,135.002,219307,26,4
0.874,-5.979,0.0469,0.0177,121.225,238747,32,27
0.909,-9.925,0.000705,0.0448,132.865,321427,32,48
0.791,-11.246,0.0102,0.0743,137.948,281933,NA,48
0.868,-7.585,0.0337,0.114,141.981,241067,11,40
0.709,-7.213,0.037,0,106.912,212747,9,2
0.975,-3.847,0.00332,0.000182,129.934,209120,16,0
0.874,-4.505,0.0175,1.19e-06,107.891,227933,27,70
0.937,-7.788,0.0124,0.00206,131.994,193827,15,5
0.864,-10.131,0.0334,0.0239,132.999,226773,NA,60
0.933,-4.875,0.0027,0.000315,145.977,215067,NA,4
0.792,-2.784,0.0025,7.71e-06,116.012,254467,16,70
0.551,-7.392,0.571,1.11e-05,99.984,237534,6,39
0.631,-11.93,0.0156,0.488,163.883,213240,29,57
0.772,-9.69,0.00352,0.8,136.969,218493,NA,3
0.974,-3.527,0.0133,0.0107,139.934,222747,16,2
0.713,-8.9,0.128,0.000623,132.993,260973,31,59
0.77,-8.655,0.0489,0.000397,130.977,206880,NA,48
0.993,-5.565,0.00786,0.00119,139.886,211040,23,46
0.93,-3.22,0.0503,0.000226,112.042,202107,28,54
0.888,-6.836,0.00223,0.699,132.885,212133,8,45
0.868,-9.07,0.0339,0.0264,129.963,223910,11,6
0.904,-6.642,0.000748,0.0984,143.048,208450,11,47
0.96,-6.251,0.066,1.38e-05,136.005,205000,NA,49
0.43,-7.839,0.0055,0.901,140.064,285173,19,47
0.806,-11.141,0.0631,0.00155,127.395,243069,30,50
0.874,-3.57,0.0027,0.343,125.917,202934,30,50
0.947,-5.141,0.00191,0.0322,139.747,213413,15,7
0.727,-7.705,0.0124,0,173.025,227067,14,70
0.974,-4.33,0.0911,0.174,135.046,218907,15,46
0.917,-6.893,0.0136,0.00338,137.968,221840,19,50
0.999,-4.375,0.0726,4.15e-05,149.875,248533,16,48
0.966,-3.924,0.173,0,130.086,213461,15,8
0.988,-7.11,0.101,0.00105,124.051,212893,11,43
0.942,-6.821,0.00107,0.000393,137.972,235000,22,64
0.979,-6.184,0.119,0.000878,131.985,215800,24,5
0.931,-7.742,0.107,0.00132,132.993,204720,28,43
0.951,-5.859,0.0174,9.61e-06,120.72,304080,NA,63
0.822,-7.268,0.00136,0.0167,124.713,240933,33,21
0.897,-7.468,0.177,0.885,130.549,208507,19,57
0.817,-10.137,0.0109,0.00276,116.211,289560,35,51
0.998,-5.669,0.0622,0.922,136.513,220360,26,53
0.916,-4.512,0.0727,0.000333,128.002,252072,NA,55
0.652,-14.916,0.214,0.257,124.369,332230,33,57
0.929,-9.123,0.000405,0.648,135.951,241040,NA,61
0.874,-10.801,0.0705,4.84e-06,146.987,225133,30,54
0.996,-7.946,0.0478,0.262,132.871,336840,32,54
0.878,-4.449,0.0775,0.0227,139.053,242053,11,69
0.88,-7.693,0.0434,0.00798,108.9,228994,35,59
0.963,-13.968,0.0352,0.00681,129.989,237533,31,53
0.745,-11.367,0.271,0.00041,124.249,225882,33,67
0.833,-4.476,0.0919,0,109.995,219187,6,43
0.684,-6.256,0.049,0,154.85,202893,6,52
0.837,-7.121,0.0764,0,100.005,220200,7,33
0.843,-5.321,0.0609,0,150.129,178733,6,34
0.546,-6.329,0.012,2.84e-06,139.935,242267,6,31
0.552,-6.296,0.0514,0,120.017,168000,5,32
0.854,-5.079,0.11,0.000126,102.041,187693,6,46
0.683,-5.579,0.0612,0.000399,97.113,170948,5,36
0.33,-12.215,0.391,0.000157,140.061,183000,6,21
0.684,-6.298,0.00555,0,82.492,222160,7,38
0.661,-6.278,0.228,0.00521,113.028,207493,5,41
0.726,-5.598,0.0204,0,99.982,207600,7,39
0.831,-5.35,0.0183,1.39e-06,114.015,257947,6,40
0.592,-7.887,0.00598,0,141.131,213723,6,31
0.634,-7.339,0.0162,0,173.736,227267,6,38
0.412,-10.864,0.815,0.000198,107.07,202710,6,38
0.552,-7.702,0.0494,6.21e-06,114.978,227080,6,32
0.673,-6.355,0.554,4.16e-05,114.006,230904,7,31
0.674,-4.963,0.0763,0,128.014,214867,6,39
0.611,-8.371,0.138,0.0176,101.033,236380,7,29
0.759,-4.804,0.0244,0,98.035,146020,5,53
0.633,-8.245,0.0816,3.11e-05,124.025,237097,6,27
0.762,-9.505,0.00101,2.45e-06,129.993,208615,6,30
0.686,-5.094,0.115,0,150.112,198800,6,40
0.598,-6.228,0.104,0,84.011,201041,5,54
0.889,-4.42,0.00377,2.99e-05,144.039,198371,6,52
0.635,-5.821,0.00821,0.000167,130.032,234774,7,35
0.791,-5.146,0.186,0,91.975,187966,7,33
0.656,-5.293,0.0145,0,85.002,234885,6,30
0.777,-7.042,0.00806,4.96e-05,105.03,196400,6,35
0.874,-4.903,0.236,1.35e-05,142.017,244158,6,28
0.875,-4.366,0.469,0,109.839,214038,6,34
0.762,-5.953,0.0345,7.41e-05,177.774,203000,6,39
0.962,-3.86,0.00593,3.44e-06,100.037,142723,6,33
0.716,-6.659,0.0753,0,94.993,253263,6,27
0.656,-6.069,0.134,0.000109,140.039,243240,5,43
0.844,-6.397,0.000186,0.000994,127.995,205280,6,0
0.855,-3.192,0.0574,0,94.981,180600,6,37
0.837,-4.028,0.102,9.41e-06,100.005,160776,7,35
0.733,-5.817,0.485,0,74.744,240995,7,31
0.756,-6.757,0.064,0,98.012,178680,7,2
0.536,-6.669,0.0102,0.00105,119.958,233947,7,5
0.892,-4.139,0.0318,0,127.898,212963,8,33
0.771,-5.447,0.105,0,105.019,213411,7,33
0.635,-6.211,0.0543,0.000368,107.013,203304,7,27
0.709,-8.351,0.00217,0,119.951,192365,6,37
0.798,-6.109,0.00385,0.002,110.002,225273,7,30
0.809,-4.698,0.0233,0,149.935,167500,5,43
0.784,-6.831,0.000241,2.62e-05,122.925,225857,6,38
0.948,-4.572,0.0209,0,125.993,231280,7,43
0.877,-3.339,0.21,1.41e-06,131.02,237710,6,38
0.66,-7.898,0.000817,1.14e-06,127.051,195493,6,29
0.7,-7.176,0.249,0,100.01,197000,6,43
0.833,-5.674,0.00212,2.18e-06,124.072,205730,7,44
0.75,-6.546,0.0148,0.000685,127.955,288012,7,25
0.715,-6.348,0.0539,0,178.081,185427,7,47
0.632,-5.652,0.0523,9.37e-05,106.017,185062,5,46
0.599,-6.221,0.321,0,159.924,203058,6,4
0.693,-5.927,0.0973,3.17e-06,120.006,184000,7,25
0.928,-8.716,0.0325,0.807,128.005,165015,6,27
0.584,-6.181,0.133,0,99.044,201507,6,33
0.866,-4.548,0.253,0,106.012,206228,7,39
0.594,-6.914,0.322,1.25e-06,139.946,245114,6,27
0.812,-3.512,0.244,0.00985,106.984,231982,8,35
0.712,-6.859,0.229,0.00471,103.969,240157,7,3
0.703,-5.76,0.00211,0.0317,100.037,210967,7,29
0.582,-7.937,0.404,1.43e-05,99.904,204600,6,6
0.743,-4.472,0.00943,0,131.084,194198,6,33
0.736,-3.884,0.119,0,107.96,179773,5,36
0.792,-6.823,0.00069,0.00967,117.99,255277,6,29
0.857,-5.638,0.619,0,135.082,212970,6,27
0.578,-6.818,0.0171,0,97.95,181905,7,38
0.616,-6.606,0.129,1.38e-06,131.979,195000,6,38
0.65,-5.264,0.0425,0,147.893,208226,6,20
0.588,-6.4,0.692,0.000104,98.027,209438,5,92
0.8,-5.454,0.00562,7.64e-05,121.955,146557,5,32
0.898,-4.86,0.0521,3.44e-05,125.096,175591,5,28
0.826,-3.646,0.0859,2.28e-06,135.794,178235,5,18
0.842,-5.108,0.0117,0.131,125.05,190080,5,29
0.936,-2.925,0.00514,0.00236,118.007,201500,5,38
0.664,-4.68,0.0257,1.64e-05,117.107,187115,5,33
0.903,-4.514,0.0419,2.99e-06,105.057,178286,5,38
0.811,-6.366,0.0123,0.094,125.968,204772,5,37
0.703,-7.184,0.0871,1.91e-05,123.975,186290,5,40
0.783,-6.023,0.193,0,124.023,154839,5,31
0.975,-2.841,0.0434,0.000166,126.076,160000,5,37
0.723,-6.74,0.508,0.000521,110.024,248727,7,0
0.85,-3.311,0.0192,0.000137,129.963,200787,12,0
0.826,-4.345,0.0664,5.49e-06,125.999,196777,5,38
0.83,-4.049,0.15,0.0101,124.012,208809,5,28
0.832,-5.439,0.0102,0.000138,160.138,207000,5,38
0.882,-5.152,0.0259,0,125.955,184225,6,28
0.74,-5.136,0.0572,6.91e-05,107.017,171589,5,32
0.881,-5.528,0.00595,5.24e-06,109.989,223636,5,21
0.84,-5.824,0.011,0.273,125.025,205938,5,30
0.672,-5.917,0.209,0,160.137,223687,5,31
0.803,-3.872,0.0657,1.02e-05,106.025,201509,5,21
0.787,-4.258,0.00962,4.69e-05,128.067,187500,5,33
0.932,-4.929,0.00736,0.0193,123.955,236129,6,18
0.629,-6.889,0.0531,0,109.897,174545,6,19
0.758,-3.968,0.105,0,108.98,189358,6,33
0.72,-4.548,0.373,0,145.009,155586,6,39
0.592,-9.123,0.0871,1.85e-06,170.12,160941,6,29
0.869,-5.973,0.0181,0,160.089,171000,6,42
0.728,-4.391,0.16,0,106.101,168300,6,18
0.81,-5.336,0.0587,3.68e-06,100.005,158400,6,33
0.651,-6.255,0.205,1.01e-06,82.318,200727,6,32
0.731,-4.254,0.262,6.19e-06,106.903,204112,6,31
0.808,-6.356,0.0127,0.333,111.977,203571,6,19
0.546,-6.568,0.0962,3.94e-06,104.978,214857,6,24
0.536,-5.514,0.313,0,156.021,180332,6,36
0.767,-3.687,0.0558,0,100.064,187200,6,32
0.775,-5.687,0.069,0,165.474,212364,6,31
0.722,-5.898,0.0931,3.74e-05,93.02,221935,6,44
0.609,-5.458,0.0426,2.52e-05,95.052,202105,6,20
0.759,-4.905,0.00831,2.31e-06,159.982,167288,6,19
0.832,-3.574,0.197,0,74.824,232500,6,41
0.617,-8.23,0.00616,0,90.015,204667,6,30
0.837,-2.905,0.211,0,141.986,196500,6,34
0.528,-8.162,0.356,0,90,164000,6,24
0.812,-4.234,0.141,0,120.051,174000,6,24
0.796,-5.161,0.151,0,101.985,183528,6,30
0.665,-7.968,0.108,0,140.024,147464,7,20
0.459,-11.484,0.0828,0,104.964,195857,7,24
0.839,-0.993,0.0375,0,147.01,228265,7,28
0.634,-5.946,0.336,0,105.023,193714,7,28
0.763,-4.135,0.04,0.00349,117.018,172569,5,23
0.57,-6.981,0.0146,0.00255,107.048,219813,5,18
0.862,-3.71,0.0599,2.2e-05,121.982,171639,5,41
0.856,-3.861,0.142,0,126.914,179552,6,60
0.949,-5.125,0.073,0.392,124.938,251590,5,13
0.833,-6.891,0.000506,0.92,122.978,268232,6,54
0.945,-5.733,0.00143,0.422,124.978,302510,5,35
0.81,-4.737,0.00164,0.0257,123.992,184003,6,55
0.875,-5.8,0.0124,0.0099,123.997,184639,5,41
0.837,-4.006,0.00809,0.45,128,300000,6,2
0.627,-7.249,0.0149,0.105,112.018,182143,5,45
